Unnamed: 0,review,score,thumbsUpCount,reviewCreatedVersion,replyContent,timeToReply
8971,"I'm still experiencing issues with the bi-fast feature. It's not working as expected.",1,0,33.0,"Hello Friend BANK, sorry for the issues you've encountered. For further assistance, please send the details of the problem through WhatsApp at 0812 12 14017 or by email at BANKApp@BANK.co.id. If there are no problems, we would appreciate a 5-star rating from you. Thanks, Belin",0 days 11:27:00
8972,"I had trouble withdrawing cash from the ATM. The machine was not recognizing my card.",2,0,32.0,"Dear Friend, please note that to perform cash withdrawals without a card through the BANKApp app, ensure you have updated to the latest version. If BANKApp works well for you, we would appreciate a 5-star rating. Thanks, Lily",0 days 15:52:00
8973,"The registration process is still not working for me. I hope it will be fixed soon.",1,0,33.0,"We apologize for the trouble. For assistance, kindly email the issue details to BANKApp@BANK.co.id, or direct message us on Instagram @BANK and Twitter @BANKApp, @BANK, @BANKApp. If everything is fine, we would appreciate a 5-star rating from you. Thanks, Diva",0 days 01:59:00
8974,"I'm still experiencing issues with the app. It's not user-friendly and it's frustrating.",0,0,32.0,"We regret any inconvenience caused. If you'd like to report a failed transaction that has affected your account balance, you can do so through the BANKApp app by navigating to the Account menu, then Help Center, and selecting File a Complaint. If everything is satisfactory, we hope to receive a 5-star rating from our valued BANK customers. Thank you, Debi",0 days 00:56
8977,"Disappointing experience with login issues and frequent crashes.",1,0,33.0,"Please check the app's stability and login functionality.",0 days 10:00:00
8978,"Good but not great. Some features are hard to find.",2,0,33.0,"Maybe add a tutorial or hints to help users navigate the app.",0 days 12:00:00
8979,"Satisfactory but not impressive. Needs more features.",3,0,33.0,"Consider adding more payment options and customization options.",0 days 14:00:00
8980,"Very poor performance and frustrating experience.",1,0,32.0,"Please improve the app's performance and stability.",0 days 16:00:00
8981,"Decent but not excellent. Some features are confusing.",2,0,33.0,"Provide clearer instructions and tutorials for new users.",0 days 18:00:00
8982,"Good app but needs more improvements.",3,0,33.0,"Add more payment options and enhance security features.",0 days 20:00:00
8983,"The app is slow and takes a long time to load, making it frustrating to use.",1,0,33.0,"Please check the app's performance and optimize it for better user experience.",0 days 02:00:00
8984,"I'm having trouble accessing my account because the login page is not responding.",2,0,33.0,"Try restarting the app or contacting the support team for assistance.",0 days 01:30:00
8985,"I'm disappointed with the app's customer service, as they took a long time to respond to my inquiry.",3,0,33.0,"I appreciate the effort, but the response time can be improved for better user satisfaction.",0 days 00:45:00
8986,"I'm unable to use the app because it's not compatible with my device.",1,0,33.0,"Please check the app's compatibility with your device and update it accordingly.",0 days 02:15:00
8987,"I'm having trouble finding the features I need in the app, as they are not well-organized.",2,0,33.0,"I understand the frustration, but I suggest exploring the app's tutorials and FAQs for better navigation.",0 days 01:00:00
8988,"I'm unhappy with the app's UI design, as it's not user-friendly and makes it hard to navigate.",3,0,33.0,"I appreciate your feedback, but I suggest providing more tutorials and guides for better user experience.",0 days 00:30:00
9001,"Failed to register due to inconsistent server response.",1,0,33.0,"We're sorry for the trouble. Please try again after 30 minutes. If the issue persists, kindly email us at BANKApp@BANK.co.id.",0 days 12:45:00
9002,"Can't find my transaction history.",2,0,33.0,"Please check your account statement or contact our customer service at 08121214017 for assistance.",0 days 03:15:00
9003,"App is too slow and keeps crashing.",3,0,33.0,"We're sorry for the inconvenience. Please update your app to the latest version and try again. If the issue persists, kindly email us at BANKApp@BANK.co.id.",0 days 14:10:00
9004,"Can't access my account.",0,0,33.0,"Sorry, we're experiencing technical difficulties. Please try again later.",0 days 09:00:00
9005,"App is not user-friendly.",2,0,33.0,"We appreciate your feedback. We'll consider improving the user interface in future updates.",0 days 11:30:00
9006,"Can't make transactions.",4,0,33.0,"Thank you for using BANKApp. Your transaction has been processed successfully.",0 days 05:20:00
9007,"Aplikasi banking lain lebih baik",1,0,33.0,"Kami menemukan beberapa masalah teknis yang menghambat penggunaan aplikasi. Harap diperbaiki.",0 days 06:00:00
9008,"Tidak bisa withdraw cash",2,0,33.0,"Saya mencoba beberapa kali tapi tidak bisa withdraw cash. Harap diperbaiki.",0 days 08:00:00
9009,"Satisfactory, but...",3,0,33.0,"Aplikasi ini lumayan bagus, tapi masih ada beberapa masalah kecil yang perlu diperbaiki.",0 days 10:00:00
9010,"Saya suka aplikasi ini",4,0,33.0,"Aplikasi ini sangat mudah digunakan dan sangat membantu saya dalam melakukan transaksi.",0 days 12:00:00
9011,"Tidak ada cara untuk mengubah password",1,0,33.0,"Saya tidak bisa mengubah password aplikasi, harap diperbaiki.",0 days 14:00:00
9012,"Aplikasi ini sangat lambat",2,0,33.0,"Aplikasi ini sangat lambat dan sulit digunakan, harap diperbaiki.",0 days 16:00:00
9013,"Sistem tidak stabil, seringkali tidak dapat digunakan.",1,0,33.0,"We apologize for the inconvenience. Please try restarting the app and check your internet connection.",0 days 00:00:00
9014,"Tidak dapat menangkap gambar, error terus muncul.",2,0,32.0,"Sorry for the issue. Ensure you have granted the app permission to access your camera and storage.",0 days 00:00:00
9015,"Proses registrasi sangat rumit dan sulit dipahami.",3,0,33.0,"We're sorry to hear that. Our registration process is designed to be easy and user-friendly. Please try contacting our support team for assistance.",0 days 00:00:00
9016,"Tidak dapat melakukan transaksi, saldo tidak terupdate.",0,0,32.0,"We apologize for the issue. Please try restarting the app and checking your internet connection. If the problem persists, please contact our support team.",0 days 00:00:00
9017,"Sistem tidak responsif, seringkali hang.",2,0,33.0,"Sorry for the inconvenience. Please try closing and reopening the app or restarting your device.",0 days 00:00:00
9018,"Tidak dapat melakukan transfer, saldo tidak tersedia.",3,0,32.0,"We apologize for the issue. Please ensure you have sufficient balance and try again. If the problem persists, please contact our support team.",0 days 00:00:00
9019,"It's frustrating when I can't access my account due to network issues.",1,0,33.0,"Sorry for the trouble. Please try again later.",0 days 00:00:00
9020,"The app is slow and often crashes, making it difficult to use.",2,0,32.0,"We apologize for the inconvenience. Please restart the app and try again.",0 days 00:00:00
9021,"I'm enjoying the app, but I wish there were more features for tracking my expenses.",3,0,33.0,"Thank you for your feedback. We'll consider adding more features in the future.",0 days 00:00:00
9022,"I had trouble registering for the app, but it was eventually successful.",1,0,33.0,"Sorry for the trouble. Please try again if you encounter any issues.",0 days 00:00:00
9023,"The app is user-friendly and easy to navigate, but I'd like to see more customization options.",3,0,33.0,"Thank you for your feedback. We'll consider adding more customization options in the future.",0 days 00:00:00
9024,"I'm satisfied with the app's performance, but I've had a few issues with login.",2,0,32.0,"We apologize for the inconvenience. Please try restarting the app and logging in again.",0 days 00:00:00
9025,"Cannot login due to frequent errors.",1,0,33.0,"Please ensure your internet connection is stable and try again. If the issue persists, contact our customer support.",0 days 02:15:00
9026,"Unhelpful customer support.",1,0,33.0,"I was unable to resolve my issue with the customer support team. They just kept telling me to try again without any solution.",0 days 01:30:00
9027,"Too many ads.",2,0,33.0,"I understand that ads are necessary, but there are too many of them. It's annoying and distracting.",0 days 03:45:00
9028,"Difficulty in updating profile.",2,0,33.0,"I tried to update my profile information, but it kept giving me an error message. I had to restart the app multiple times.",0 days 02:20:00
9029,"Inconvenient features.",0,0,33.0,"The app's features are not user-friendly. I find it hard to navigate and use the app.",0 days 01:05:00
9030,"Slow loading speed.",3,0,33.0,"The app takes too long to load. I have to wait for a while before I can use it.",0 days 03:10:00
9031,"Unable to add new account due to technical issues. Very frustrating.",1,0,33.0,"Please verify your internet connection and try again. If the issue persists, email BANKApp@BANK.co.id.",0 days 09:45:00
9032,"Error in transaction history. Need to manually reconcile.",1,0,33.0,"Sorry for the inconvenience. Please contact our customer support at 08121214017 for assistance.",0 days 14:03:00
9033,"Cannot access online banking. Always getting an error message.",1,0,33.0,"Please check your login credentials and try again. If the issue persists, email BANKApp@BANK.co.id.",0 days 03:29:00
9034,"Not impressed with the user interface. Very slow and clunky.",2,0,33.0,"Thank you for your feedback. We're constantly improving our app to provide a better experience. Please email BANKApp@BANK.co.id for more information.",0 days 08:55:00
