,review,score,thumbsUpCount,reviewCreatedVersion,replyContent,timeToReply
8937,"The app doesn't remember my login credentials. It's annoying.",2,0,33.0,"We apologize for the inconvenience. Please try resetting your password and logging in again. If the issue persists, please email us at BANKApp@BANK.co.id. Thanks, Bevi",0 days 03:12:00
8938,"The app is not user-friendly. It's hard to navigate.",1,0,33.0,"Sorry for the frustration. We'll consider improving the user interface in future updates. Thanks, Una",0 days 00:21
8941,"I have been using the BANKApp app for a while now, but I still encounter some issues with the login process. Sometimes it takes a few attempts before I can log in successfully.",1,0,33.0,"We apologize for the inconvenience. Please ensure your username and password are correct and try logging in again. If the issue persists, kindly email us at BANKApp@BANK.co.id. Thanks, Una",0 days 00:30:00
8942,"It's been a few days since I installed the app, but I'm still not able to transfer funds to other banks. Can someone please help me with this?",2,0,33.0,"We apologize for the delay. Please check if the recipient's bank account is correct and try again. If the issue persists, kindly email us at BANKApp@BANK.co.id. Thanks, Mawar",0 days 15:14:00
8943,"The app is quite useful, but I wish there were more features to make it more convenient to use. For example, I would like to see an option to pay bills directly from the app.",3,0,33.0,"Thank you for your feedback. We will consider your suggestion and work on improving the app. If you have any other ideas, please feel free to share them with us. Thanks, Johan",0 days 12:45:00
8944,"I've been trying to update the app, but it keeps saying that the update is not available. Can you please help me with this?",1,0,33.0,"We apologize for the inconvenience. Please try restarting your device and checking for updates again. If the issue persists, kindly email us at BANKApp@BANK.co.id. Thanks, Ulfa",0 days 02:50:00
8945,"The app is quite user-friendly, but I find it a bit slow to load sometimes. Is there a way to speed up the loading time?",2,0,33.0,"We apologize for the delay. Please ensure your device's operating system is up-to-date and try clearing the app's cache. If the issue persists, kindly email us at BANKApp@BANK.co.id. Thanks, Satria",0 days 11:12:00
8946,"I'm having trouble finding the transaction history feature on the app. Can you please help me with this?",2,0,33.0,"We apologize for the inconvenience. Please check the app's menu for the transaction history feature. If you still can't find it, kindly email us at BANKApp@BANK.co.id. Thanks, Una",0 days 08:25:00
8947,"Saya kesal karena aplikasi BANKApp tidak dapat digunakan dengan benar, error terus muncul.",3,0,33.0,"We apologize for the inconvenience. Please try restarting the app and check if the issue persists. If not, please email the details to BANKApp@BANK.co.id. Thanks~Asri",0 days 00:28:00
8948,"Kesulitan untuk melakukan transfer uang melalui aplikasi BANKApp, error keep muncul.",2,0,33.0,"Sorry for the trouble. Please ensure you have sufficient balance in your account and try again. If the issue persists, please email the details to BANKApp@BANK.co.id. Thanks~Rida",0 days 12:54:00
8949,"Aplikasi BANKApp tidak dapat digunakan secara efektif, sulit untuk melakukan transaksi.",1,0,33.0,"We apologize for the inconvenience. Please try restarting the app and check if the issue persists. If not, please email the details to BANKApp@BANK.co.id. Thanks~Mawar",0 days 01:41:00
8950,"Saya tidak dapat melakukan login ke aplikasi BANKApp, password tidak dapat diterima.",1,0,33.0,"Sorry for the trouble. Please ensure you are using the correct password and try again. If the issue persists, please email the details to BANKApp@BANK.co.id. Thanks~Tika",0 days 02:19:00
8951,"Aplikasi BANKApp tidak dapat digunakan untuk melakukan transaksi online, error terus muncul.",2,0,33.0,"We apologize for the inconvenience. Please ensure you have a stable internet connection and try again. If the issue persists, please email the details to BANKApp@BANK.co.id. Thanks~Oscar",0 days 13:49:00
8952,"Saya kesal karena aplikasi BANKApp tidak dapat digunakan untuk melakukan transfer uang ke rekening lain.",1,0,33.0,"Sorry for the trouble. Please ensure you have sufficient balance in your account and try again. If the issue persists, please email the details to BANKApp@BANK.co.id. Thanks~Una",0 days 01:03:00
8953,"Simpler navigation would be appreciated.",1,0,33.0,"We appreciate your feedback. We're always looking for ways to improve the user experience. Thanks~Rida",0 days 02:17:00
8954,"Pleasant experience, but occasional crashes.",2,0,33.0,"We're sorry to hear that you've experienced crashes. We're working to improve stability. Thanks, Una",0 days 08:30:00
8955,"Slow loading times, but overall decent app.",2,0,33.0,"We're sorry for the slow loading times. We're working to optimize performance. Thanks, Heru",0 days 14:45:00
8956,"Needs more features for business users.",1,0,33.0,"We appreciate your feedback. We're considering adding more features for business users. Thanks~Satria",0 days 17:30:00
8957,"Simple and easy to use, but limited functionality.",2,0,33.0,"We're glad you find the app easy to use. We're working to add more features. Thanks, Mawar",0 days 21:00:00
8958,"Not bad, but could use more customization options.",2,0,33.0,"We appreciate your feedback. We're considering adding more customization options. Thanks, Banu",0 days 00:30:00
8959,"Your efforts are appreciated, but there's still much to be improved.",2,0,33.0,"For further assistance, kindly provide the details of the problem via WhatsApp at 08121214017 or Email at BANKApp@BANK.co.id.",0 days 00:00:00
8960,"Slowly getting used to the new interface, but it's still a bit confusing.",2,0,33.0,"Please ensure that your internet connection is stable and that you have the latest version of the BANKApp app installed.",0 days 00:00:00
8961,"Good, but needs more features to be a top-notch app.",1,0,33.0,"For a smoother experience, kindly try restarting the app or reinstalling it.",0 days 00:00:00
8962,"Some issues with login, but overall, it's a decent app.",2,0,33.0,"If you're still experiencing issues, please contact us via WhatsApp at 08121214017 or Email at BANKApp@BANK.co.id.",0 days 00:00:00
8963,"It's getting better, but there's still room for improvement.",1,0,33.0,"For more assistance, kindly provide the details of the problem via WhatsApp at 08121214017 or Email at BANKApp@BANK.co.id.",0 days 00:00:00
8964,"Not bad, but could be better with more features and improvements.",2,0,33.0,"Please ensure that you have the latest version of the BANKApp app installed and try restarting it.",0 days 00:00:00
8965,"Pengalaman banking yang tidak memuaskan, aplikasi yang sering mengalami gangguan",1,0,33.0,"We apologize for the inconvenience. Please try restarting the app and check if the issue persists. If not, kindly contact our support team.",0 days 02:12:00
8966,"Saya tidak puas dengan aplikasi ini karena sistemnya terlalu rumit",2,0,33.0,"We appreciate your feedback. We will consider simplifying the system to improve user experience. Thank you for your patience.",0 days 15:45:00
8967,"Aplikasi banking yang kurang baik, tidak dapat menyelesaikan transaksi saya",1,0,33.0,"We apologize for the inconvenience. Please try checking your account balance and transaction history to resolve the issue. If not, kindly contact our support team.",0 days 09:15:00
8968,"Saya tidak suka dengan aplikasi ini karena aplikasi lain lebih baik",2,0,33.0,"We appreciate your feedback. We will consider improving our app to meet your expectations. Thank you for your suggestion.",0 days 11:30:00
8969,"Pengalaman saya tidak memuaskan, aplikasi sering mengalami error",1,0,33.0,"We apologize for the inconvenience. Please try restarting the app and check if the issue persists. If not, kindly contact our support team.",0 days 05:00:00
8970,"Saya tidak puas dengan sistem aplikasi, sistemnya terlalu kompleks",2,0,33.0,"We appreciate your feedback. We will consider simplifying the system to improve user experience. Thank you for your patience.",0 days 18:45:00
8971,"I'm having trouble logging in to the app.",1,0,33.0,"Please ensure you are using the correct username and password. If the issue persists, kindly email us at BANKApp@BANK.co.id.",0 days 02:15:00
8972,"It's frustrating to wait for the app to load.",2,0,32.0,"We apologize for the inconvenience. Please try restarting the app or checking your internet connection.",0 days 12:42:00
8973,"I had trouble finding the feature I needed.",2,0,33.0,"We're sorry you had trouble finding what you needed. Please try searching for the feature in the app's menu or contact our customer support.",0 days 04:51:00
8974,"The app crashes frequently.",1,0,29.0,"We apologize for the inconvenience. Please try updating the app to the latest version or contact our customer support.",0 days 14:23:00
8975,"I'm not satisfied with the app's performance.",2,0,33.0,"We're sorry to hear that. Please try restarting the app or contacting our customer support for assistance.",0 days 08:42:00
8976,"The app's layout is confusing.",2,0,32.0,"We apologize for the confusion. Please try exploring the app's menu or contacting our customer support for assistance.",0 days 03:15:00
8977,"Good but needs improvement, hope it will be better soon.",2,0,33.0,"Please verify your transaction details via the BANKApp app by navigating to the Mutation or Activity menu, or by visiting the closest BANK branch with your passbook, ATM card, and e-KTP. If everything is satisfactory, we would appreciate a 5-star rating from you. Thanks~Asri",0 days 01:32:00
8978,"It's not bad, but not as good as expected.",2,0,32.0,"We appreciate your feedback. We hope the BANKApp app simplifies your transactions. If you find BANKApp easy to use, we would love a 5-star rating from you. Thanks~Lena",0 days 09:41:00
8979,"It's okay, but I have some issues.",2,0,33.0,"Kindly verify that the OTP code you entered is accurate, still valid, and that you have a stable Internet connection during the process. If everything works smoothly, we would appreciate a 5-star rating from you. Thanks~Johan",0 days 00:45:00
